arch,cache_type_k,cache_type_v,category,ctx_size,engine,experiment_dir,goodput_sla_fraction_mean,max_tokens,max_vmhwm_kb,model,model_label,parallel_requests,prompt_id,replica_count,source_run_dir,successful_runs,suite,sweep_id,sweep_name,threads,threads_batch,total_throughput_output_tok_s_mean,tpot_s_mean_across_replicas,ttft_s_mean_across_replicas
arm,turbo4,turbo4,medium,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5103232.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,7.256831400700534,0.13768776385564094,0.15176359633308797
arm,turbo4,turbo4,medium,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5103232.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,6.903954661951062,0.14473029347506813,0.1589253166657727
arm,turbo4,turbo4,medium,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5103232.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,6.977612041827272,0.14320277196587652,0.15745397166695815
arm,turbo4,turbo4,short,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5103232.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,3.264197042982974,0.1294913652778228,1.2374397076661505
arm,turbo4,turbo4,short,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5103232.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,6.030769659535448,0.13887442876377434,3.58699229166632
arm,turbo4,turbo4,short,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5103232.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,7.240596364632494,0.13800519625983915,0.15102262000073097
arm,turbo3,turbo3,long,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5430336.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,long_hpc_case_study,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.0,,
arm,turbo3,turbo3,long,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5430336.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,long_memory_bound_reasoning,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,2.8933785161222394,0.2006858655718959,18.17168864866835
arm,turbo3,turbo3,long,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5430336.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,mandatory_long_transformer_cpu,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.0,,
arm,turbo3,turbo3,medium,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5430336.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,mandatory_medium_ml_vs_dl,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.18597820606032542,0.16438530544271795,21.014333149660768
arm,turbo3,turbo3,medium,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5430336.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,medium_cpu_inference_pipeline,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,4.804347883025768,0.16331497976381337,5.901107595670813
arm,turbo3,turbo3,medium,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5430336.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,medium_quant_tradeoff,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.0,,
arm,turbo3,turbo3,short,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5430336.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,mandatory_short_capital_france,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.5773525664368112,,1.5938513246752943
arm,turbo3,turbo3,short,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5430336.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,short_cpu_quantisation,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,5.70018965577258,0.15344427046715892,2.9675129566555065
arm,turbo3,turbo3,short,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5430336.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,short_threading_definition,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,6.025788040026555,0.14676692135711805,2.582993121332644
arm,turbo4,turbo4,long,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5445376.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,long_hpc_case_study,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.0,,
arm,turbo4,turbo4,long,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5445376.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,long_memory_bound_reasoning,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.12778595390230366,0.1872199155817119,38.37861227667114
arm,turbo4,turbo4,long,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5445376.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,mandatory_long_transformer_cpu,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.0,,
arm,turbo4,turbo4,medium,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5445376.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,mandatory_medium_ml_vs_dl,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.0,,
arm,turbo4,turbo4,medium,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5445376.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,medium_cpu_inference_pipeline,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.0,,
arm,turbo4,turbo4,medium,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5445376.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,medium_quant_tradeoff,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.0,,
arm,turbo4,turbo4,short,2048,tq,measurements/1253766-track-a1-server-sweep,1.0,128,5445376.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,mandatory_short_capital_france,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,3.4746600803103265,0.12876215174091393,1.5854079836572055
arm,turbo4,turbo4,short,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5445376.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,short_cpu_quantisation,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.0,,
arm,turbo4,turbo4,short,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5445376.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,short_threading_definition,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.4341721280324279,0.15409205766627565,19.49591603500691
arm,f16,f16,long,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,128,5505024.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,7.307644425515144,0.13618873019424374,0.2194687359976039
arm,f16,f16,long,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,128,5505024.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,7.332829226294507,0.13564566051444388,0.22831241366657196
arm,f16,f16,long,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,128,5505024.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,7.509519608769866,0.13259678341733921,0.20480625466492106
arm,f16,f16,medium,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,128,5505024.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,7.672076276756724,0.1299436398582616,0.18060460300330305
arm,f16,f16,medium,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,128,5505024.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,7.628803672359376,0.13062870392387257,0.1882514539999344
arm,f16,f16,medium,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,128,5505024.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,7.634593090219804,0.1304642003123504,0.1964189576683566
arm,f16,f16,short,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,128,5505024.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,3.2092547158870244,0.1287999982774232,1.279176772669113
arm,f16,f16,short,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,128,5505024.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,6.371873720542558,0.13014032064829423,3.560020037997068
arm,f16,f16,short,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,128,5505024.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,7.676642123243355,0.13001807944356356,0.16119332566449884
arm,f16,f16,long,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,128,491264.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/SmolLM2-360M-Instruct.Q4_K_M.gguf,model-2,1,long_hpc_case_study,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,46.0020744547328,0.02150497801040893,0.05088631768012419
arm,f16,f16,long,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,128,491264.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/SmolLM2-360M-Instruct.Q4_K_M.gguf,model-2,1,long_memory_bound_reasoning,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,46.25021084414981,0.021365422763806107,0.05367528967326507
arm,f16,f16,long,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,128,491264.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/SmolLM2-360M-Instruct.Q4_K_M.gguf,model-2,1,mandatory_long_transformer_cpu,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,48.777708843681445,0.02002688076667255,0.04623586898863626
arm,f16,f16,medium,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,128,491264.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/SmolLM2-360M-Instruct.Q4_K_M.gguf,model-2,1,mandatory_medium_ml_vs_dl,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,50.76974411052022,0.01952324564302257,0.041309811339791246
arm,f16,f16,medium,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,128,491264.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/SmolLM2-360M-Instruct.Q4_K_M.gguf,model-2,1,medium_cpu_inference_pipeline,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,50.42577983786009,0.01965909516015652,0.04124524298822507
arm,f16,f16,medium,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,128,491264.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/SmolLM2-360M-Instruct.Q4_K_M.gguf,model-2,1,medium_quant_tradeoff,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,50.39951807070206,0.019651318989508344,0.043548596993787214
arm,f16,f16,short,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,128,491264.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/SmolLM2-360M-Instruct.Q4_K_M.gguf,model-2,1,mandatory_short_capital_france,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,22.004502884941843,0.01942493938905601,0.1819403253418083
arm,f16,f16,short,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,128,491264.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/SmolLM2-360M-Instruct.Q4_K_M.gguf,model-2,1,short_cpu_quantisation,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,43.53363782675045,0.019565281635266423,0.45500160432614695
arm,f16,f16,short,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,128,491264.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/SmolLM2-360M-Instruct.Q4_K_M.gguf,model-2,1,short_threading_definition,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,50.902245151046394,0.01953716621267624,0.03295977832749486
arm,f16,f16,long,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,128,5668608.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,long_hpc_case_study,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.0,,
arm,f16,f16,long,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,128,5668608.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,long_memory_bound_reasoning,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.0,,
arm,f16,f16,long,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,128,5668608.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,mandatory_long_transformer_cpu,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.0,,
arm,f16,f16,medium,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,128,5668608.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,mandatory_medium_ml_vs_dl,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,5.481150902044178,0.12739863060336132,2.0881618530062647
arm,f16,f16,medium,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,128,5668608.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,medium_cpu_inference_pipeline,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.0,,
arm,f16,f16,medium,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,128,5668608.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,medium_quant_tradeoff,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.0,,
arm,f16,f16,short,2048,vanilla,measurements/1253766-track-a1-server-sweep,1.0,128,5668608.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,mandatory_short_capital_france,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,5.154186201342459,0.1279216656823539,1.4565836100082379
arm,f16,f16,short,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,128,5668608.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,short_cpu_quantisation,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,0.2581615960087641,0.1324766034182782,18.83746134499476
arm,f16,f16,short,2048,vanilla,measurements/1253766-track-a1-server-sweep,0.0,128,5668608.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/gemma-4-E4B-it-OBLITERATED-Q4_K_M.gguf,model-3,1,short_threading_definition,1,measurements/1253766-track-a1-server-sweep,3,model-set,arm_server,ARM server sweep,24,24,6.633933256620822,0.1339375534540365,2.2842786483330806
arm,turbo3,turbo3,long,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5063104.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/1253766-track-a1-server-sweep,3,thread-scaling,arm_server,ARM server sweep,12,12,3.0134688745837463,0.33177580863515127,0.3402340913404866
arm,turbo3,turbo3,long,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5063104.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/1253766-track-a1-server-sweep,3,thread-scaling,arm_server,ARM server sweep,12,12,3.1341573803459086,0.3189932287584659,0.3277372056812358
arm,turbo3,turbo3,long,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5063104.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/1253766-track-a1-server-sweep,3,thread-scaling,arm_server,ARM server sweep,12,12,3.385155286621088,0.2953557041758614,0.3016051370068453
arm,turbo3,turbo3,medium,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5063104.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/1253766-track-a1-server-sweep,3,thread-scaling,arm_server,ARM server sweep,12,12,3.7712283224838963,0.26512360478483393,0.2700547866600876
arm,turbo3,turbo3,medium,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5063104.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/1253766-track-a1-server-sweep,3,thread-scaling,arm_server,ARM server sweep,12,12,3.57575347023026,0.27961969698953143,0.2845146340065791
arm,turbo3,turbo3,medium,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5063104.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/1253766-track-a1-server-sweep,3,thread-scaling,arm_server,ARM server sweep,12,12,3.6148871502637894,0.2765895107689526,0.28181399834769155
arm,turbo3,turbo3,short,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5063104.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/1253766-track-a1-server-sweep,3,thread-scaling,arm_server,ARM server sweep,12,12,1.6732032876728278,0.24735090427728007,2.451018538005883
arm,turbo3,turbo3,short,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5063104.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/1253766-track-a1-server-sweep,3,thread-scaling,arm_server,ARM server sweep,12,12,3.100753476017969,0.2681681930209422,7.222479675343493
arm,turbo3,turbo3,short,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5063104.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/1253766-track-a1-server-sweep,3,thread-scaling,arm_server,ARM server sweep,12,12,3.756497338529444,0.26617021334914887,0.2702259143309978
arm,turbo4,turbo4,long,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5097920.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/1253766-track-a1-server-sweep,3,thread-scaling,arm_server,ARM server sweep,12,12,3.2875638388033233,0.30405901361944637,0.31866011233069
arm,turbo4,turbo4,long,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5097920.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/1253766-track-a1-server-sweep,3,thread-scaling,arm_server,ARM server sweep,12,12,3.3920396299885898,0.2946887182073638,0.3094907719932962
arm,turbo4,turbo4,long,2048,tq,measurements/1253766-track-a1-server-sweep,0.0,128,5097920.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/1253766-track-a1-server-sweep,3,thread-scaling,arm_server,ARM server sweep,12,12,3.592992440232546,0.27822454753027814,0.28991794898562756
