experiment_dir,run_dir,suite,engine,node_count,node_rank,node,model,model_label,threads,threads_batch,ctx_size,parallel_requests,cache_type_k,cache_type_v,max_tokens,trials_configured,warmup_trials,bench_concurrency,mandatory_only,limit_per_category,category,prompt_id,runs,successful_runs,ttft_s_mean,ttft_s_stdev,tpot_s_mean,tpot_s_stdev,throughput_output_tok_s_mean,throughput_output_tok_s_stdev,goodput_sla_fraction,max_rss_kb,max_vmhwm_kb
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo2_v_turbo2,decode-length,tq,,,cna0021,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,256,1,1,1,0,5,short,short_threading_definition,1,1,2.8380382650066167,0.0,0.1454077927530378,0.0,6.413239300411426,0.0,0.0,5106752,5107904
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo3_v_turbo3,decode-length,tq,,,cna0841,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,256,1,1,1,0,5,long,long_concurrency_server,1,1,0.19259676500223577,0.0,0.18327196083515518,0.0,5.455238126705259,0.0,1.0,5141440,5142208
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo3_v_turbo3,decode-length,tq,,,cna0841,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,256,1,1,1,0,5,long,long_hpc_case_study,1,1,0.2050056119915098,0.0,0.19666589613337362,0.0,5.083879665480977,0.0,1.0,5141440,5142208
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo3_v_turbo3,decode-length,tq,,,cna0841,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,256,1,1,1,0,5,long,long_memory_bound_reasoning,1,1,0.19809291197452694,0.0,0.18740021679230837,0.0,5.33493378490453,0.0,1.0,5141440,5142208
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo3_v_turbo3,decode-length,tq,,,cna0841,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,256,1,1,1,0,5,long,long_quantisation_evaluation,1,1,0.19415190001018345,0.0,0.1847187380744692,0.0,5.41250698576531,0.0,1.0,5141440,5142208
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo3_v_turbo3,decode-length,tq,,,cna0841,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,256,1,1,1,0,5,long,mandatory_long_transformer_cpu,1,1,0.1807151730172336,0.0,0.17310554779216866,0.0,5.775774701613691,0.0,1.0,5141440,5142208
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo3_v_turbo3,decode-length,tq,,,cna0841,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,256,1,1,1,0,5,medium,mandatory_medium_ml_vs_dl,1,1,2.16601459402591,0.0,0.15319711720004825,0.0,6.2088083681627015,0.0,0.0,5141440,5142208
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo3_v_turbo3,decode-length,tq,,,cna0841,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,256,1,1,1,0,5,medium,medium_concurrency,1,1,0.16599579498870298,0.0,0.1609242700510567,0.0,6.213273149609521,0.0,1.0,5141440,5142208
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo3_v_turbo3,decode-length,tq,,,cna0841,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,256,1,1,1,0,5,medium,medium_cpu_inference_pipeline,1,1,0.16633717599324882,0.0,0.1629272584668726,0.0,6.137144028788489,0.0,1.0,5141440,5142208
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo3_v_turbo3,decode-length,tq,,,cna0841,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,256,1,1,1,0,5,medium,medium_quant_tradeoff,1,1,0.1662423430243507,0.0,0.1608811474195225,0.0,6.214892550232855,0.0,1.0,5141440,5142208
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo3_v_turbo3,decode-length,tq,,,cna0841,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,256,1,1,1,0,5,medium,medium_thread_scaling,1,1,0.16702376201283187,0.0,0.16142338863916367,0.0,6.193979872527271,0.0,1.0,5141440,5142208
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo3_v_turbo3,decode-length,tq,,,cna0841,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,256,1,1,1,0,5,short,mandatory_short_capital_france,1,1,1.2520721760229208,0.0,0.13069099233446954,0.0,3.2293817342863154,0.0,1.0,5141440,5142208
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo3_v_turbo3,decode-length,tq,,,cna0841,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,256,1,1,1,0,5,short,short_batching,1,1,2.97990649798885,0.0,0.15407057254114098,0.0,6.0565407812466425,0.0,0.0,5141440,5142208
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo3_v_turbo3,decode-length,tq,,,cna0841,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,256,1,1,1,0,5,short,short_cpu_quantisation,1,1,3.650448434986174,0.0,0.1514863438460452,0.0,5.91589575072854,0.0,0.0,5141440,5142208
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo3_v_turbo3,decode-length,tq,,,cna0841,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,256,1,1,1,0,5,short,short_kv_cache,1,1,2.4647958260029554,0.0,0.15320060413339923,0.0,6.1640168820135335,0.0,0.0,5141440,5142208
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo3_v_turbo3,decode-length,tq,,,cna0841,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,256,1,1,1,0,5,short,short_threading_definition,1,1,2.8795075599919073,0.0,0.15407358829808585,0.0,6.0708577820356995,0.0,0.0,5141440,5142208
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo4_v_turbo4,decode-length,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,256,1,1,1,0,5,long,long_concurrency_server,1,1,0.18609663395909593,0.0,0.16915922407060863,0.0,5.909218414351579,0.0,1.0,5212160,5212608
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo4_v_turbo4,decode-length,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,256,1,1,1,0,5,long,long_hpc_case_study,1,1,0.1951150120003149,0.0,0.1794463589136927,0.0,5.570742191945431,0.0,1.0,5212160,5212608
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo4_v_turbo4,decode-length,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,256,1,1,1,0,5,long,long_memory_bound_reasoning,1,1,0.1918219910003245,0.0,0.1730716957961775,0.0,5.775446060759772,0.0,1.0,5212160,5212608
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo4_v_turbo4,decode-length,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,256,1,1,1,0,5,long,long_quantisation_evaluation,1,1,0.18823860096745193,0.0,0.17067506061182083,0.0,5.85667313708371,0.0,1.0,5212160,5212608
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo4_v_turbo4,decode-length,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,256,1,1,1,0,5,long,mandatory_long_transformer_cpu,1,1,0.17504071799339727,0.0,0.16167797390987879,0.0,6.183067386802046,0.0,1.0,5212160,5212608
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo4_v_turbo4,decode-length,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,256,1,1,1,0,5,medium,mandatory_medium_ml_vs_dl,1,1,2.1332910770433955,0.0,0.1457103359880492,0.0,6.51567410991646,0.0,0.0,5212160,5212608
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo4_v_turbo4,decode-length,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,256,1,1,1,0,5,medium,medium_concurrency,1,1,0.1647294590366073,0.0,0.15208630834514386,0.0,6.572997639667837,0.0,1.0,5212160,5212608
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo4_v_turbo4,decode-length,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,256,1,1,1,0,5,medium,medium_cpu_inference_pipeline,1,1,0.16292440699180588,0.0,0.15298776875304826,0.0,6.5347362097314905,0.0,1.0,5212160,5212608
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo4_v_turbo4,decode-length,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,256,1,1,1,0,5,medium,medium_quant_tradeoff,1,1,0.1647279430180788,0.0,0.15194135338031486,0.0,6.579251775645673,0.0,1.0,5212160,5212608
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo4_v_turbo4,decode-length,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,256,1,1,1,0,5,medium,medium_thread_scaling,1,1,0.16460623702732846,0.0,0.15222639558042456,0.0,6.566994408450121,0.0,1.0,5212160,5212608
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo4_v_turbo4,decode-length,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,256,1,1,1,0,5,short,mandatory_short_capital_france,1,1,1.2376240799785592,0.0,0.1299972181635288,0.0,3.2588325251839323,0.0,1.0,5212160,5212608
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo4_v_turbo4,decode-length,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,256,1,1,1,0,5,short,short_batching,1,1,2.93519962602295,0.0,0.14712505882729174,0.0,6.328406390286457,0.0,0.0,5212160,5212608
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo4_v_turbo4,decode-length,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,256,1,1,1,0,5,short,short_cpu_quantisation,1,1,3.5941021989565343,0.0,0.142903572752946,0.0,6.115868126409093,0.0,0.0,5212160,5212608
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo4_v_turbo4,decode-length,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,256,1,1,1,0,5,short,short_kv_cache,1,1,2.4290949830319732,0.0,0.14667724257645506,0.0,6.426956560767308,0.0,0.0,5212160,5212608
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo4_v_turbo4,decode-length,tq,,,cna0064,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,256,1,1,1,0,5,short,short_threading_definition,1,1,2.8356347029912286,0.0,0.14712569421572683,0.0,6.343994794933793,0.0,0.0,5212160,5212608
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo2_v_turbo2,decode-length,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,512,1,1,1,0,5,long,long_concurrency_server,1,1,0.184401874023024,0.0,0.1815076611096353,0.0,5.509208659872741,0.0,1.0,5149824,5149824
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo2_v_turbo2,decode-length,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,512,1,1,1,0,5,long,long_hpc_case_study,1,1,0.1920605240156874,0.0,0.19245757624655488,0.0,5.195945661436876,0.0,1.0,5149824,5149824
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo2_v_turbo2,decode-length,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,512,1,1,1,0,5,long,long_memory_bound_reasoning,1,1,0.1896589559619315,0.0,0.1856176151429055,0.0,5.387163241498406,0.0,1.0,5149824,5149824
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo2_v_turbo2,decode-length,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,512,1,1,1,0,5,long,long_quantisation_evaluation,1,1,0.18552255298709497,0.0,0.18245647678280671,0.0,5.480552271734908,0.0,1.0,5149824,5149824
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo2_v_turbo2,decode-length,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,512,1,1,1,0,5,long,mandatory_long_transformer_cpu,1,1,0.16915646998677403,0.0,0.16424109947866983,0.0,6.0674010745645335,0.0,1.0,5149824,5149824
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo2_v_turbo2,decode-length,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,512,1,1,1,0,5,medium,mandatory_medium_ml_vs_dl,1,1,2.1368568380130455,0.0,0.15596752256921084,0.0,6.216540684152466,0.0,0.0,5149824,5149824
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo2_v_turbo2,decode-length,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,512,1,1,1,0,5,medium,medium_concurrency,1,1,6.996429553953931,0.0,0.1552037535492442,0.0,5.679049110662565,0.0,0.0,5149824,5149824
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo2_v_turbo2,decode-length,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,512,1,1,1,0,5,medium,medium_cpu_inference_pipeline,1,1,0.1598439880181104,0.0,0.15309391668237013,0.0,6.504863378415987,0.0,1.0,5149824,5149824
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo2_v_turbo2,decode-length,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,512,1,1,1,0,5,medium,medium_quant_tradeoff,1,1,0.1602822360000573,0.0,0.1498475375329526,0.0,6.641723133432066,0.0,1.0,5149824,5149824
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo2_v_turbo2,decode-length,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,512,1,1,1,0,5,medium,medium_thread_scaling,1,1,7.387821896001697,0.0,0.16281469344366564,0.0,5.591897776200503,0.0,0.0,5149824,5149824
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo2_v_turbo2,decode-length,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,512,1,1,1,0,5,short,mandatory_short_capital_france,1,1,1.2388302679755725,0.0,0.12854348350083455,0.0,3.2725243013014262,0.0,1.0,5149824,5149824
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo2_v_turbo2,decode-length,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,512,1,1,1,0,5,short,short_batching,1,1,2.9362252880237065,0.0,0.14615519488881412,0.0,6.367314747541729,0.0,0.0,5149824,5149824
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo2_v_turbo2,decode-length,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,512,1,1,1,0,5,short,short_cpu_quantisation,1,1,3.599858196976129,0.0,0.1392234075035707,0.0,6.099661007076452,0.0,0.0,5149824,5149824
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo2_v_turbo2,decode-length,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,512,1,1,1,0,5,short,short_kv_cache,1,1,2.4326726760482416,0.0,0.14908196825669634,0.0,6.394533349488556,0.0,0.0,5149824,5149824
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo2_v_turbo2,decode-length,tq,,,cna0032,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,512,1,1,1,0,5,short,short_threading_definition,1,1,2.841133553010877,0.0,0.16010351586880056,0.0,6.048111902111906,0.0,0.0,5149824,5149824
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo3_v_turbo3,decode-length,tq,,,cna0034,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,512,1,1,1,0,5,long,long_concurrency_server,1,1,0.1967388850171119,0.0,0.20345523687664588,0.0,4.915382585890578,0.0,0.0,4972544,4972544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo3_v_turbo3,decode-length,tq,,,cna0034,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,512,1,1,1,0,5,long,long_hpc_case_study,1,1,0.20886661997064948,0.0,0.21597965103913547,0.0,4.630343850999413,0.0,0.0,4972544,4972544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo3_v_turbo3,decode-length,tq,,,cna0034,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,512,1,1,1,0,5,long,long_memory_bound_reasoning,1,1,0.20299269701354206,0.0,0.2083325111702469,0.0,4.8002371743937085,0.0,0.0,4972544,4972544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo3_v_turbo3,decode-length,tq,,,cna0034,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,512,1,1,1,0,5,long,long_quantisation_evaluation,1,1,0.19826844497583807,0.0,0.20507187755979367,0.0,4.876632857059715,0.0,0.0,4972544,4972544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo3_v_turbo3,decode-length,tq,,,cna0034,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,512,1,1,1,0,5,long,mandatory_long_transformer_cpu,1,1,0.1798876510001719,0.0,0.18097101391503612,0.0,5.508399603582216,0.0,1.0,4972544,4972544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo3_v_turbo3,decode-length,tq,,,cna0034,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,512,1,1,1,0,5,medium,mandatory_medium_ml_vs_dl,1,1,2.1667065559886396,0.0,0.1648742881388347,0.0,5.868149148071605,0.0,0.0,4972544,4972544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo3_v_turbo3,decode-length,tq,,,cna0034,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,512,1,1,1,0,5,medium,medium_concurrency,1,1,7.137979528983124,0.0,0.18041107733803802,0.0,5.135194379114897,0.0,0.0,4972544,4972544
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo3_v_turbo3,decode-length,tq,,,cna0034,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,512,1,1,1,0,5,medium,medium_cpu_inference_pipeline,1,1,8.480095005012117,0.0,0.179565634004293,0.0,5.053535933406628,0.0,0.0,4972544,4972544
