arch,cache_type_k,cache_type_v,category,ctx_size,engine,experiment_dir,goodput_sla_fraction_mean,max_tokens,max_vmhwm_kb,model,model_label,parallel_requests,prompt_id,replica_count,source,successful_runs,suite,threads,threads_batch,total_throughput_output_tok_s_mean,tpot_s_mean_across_replicas,ttft_s_mean_across_replicas
unknown,turbo4,turbo4,medium,2048,tq,measurements/1256104-track-a1-server-sweep,1.0,256,5125760.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,6.589818487205673,0.15170638979484138,0.16242103431917107
unknown,turbo4,turbo4,short,2048,tq,measurements/1256104-track-a1-server-sweep,1.0,256,5125760.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,3.2617611704366123,0.12961077205707422,1.2381851109870088
unknown,turbo4,turbo4,short,2048,tq,measurements/1256104-track-a1-server-sweep,0.0,256,5125760.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,6.1450710199741,0.14335880923779212,3.5910335273559517
unknown,turbo4,turbo4,short,2048,tq,measurements/1256104-track-a1-server-sweep,0.0,256,5125760.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,6.364463259722153,0.1466067995895096,2.838341513997875
unknown,turbo4,turbo4,long,2048,tq,measurements/1256104-track-a1-server-sweep,1.0,512,5190208.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,5.167574721537812,0.19350596072341497,0.1973652196660017
unknown,turbo4,turbo4,long,2048,tq,measurements/1256104-track-a1-server-sweep,1.0,512,5190208.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,5.342916072033423,0.187154942446193,0.1912396983243525
unknown,turbo4,turbo4,long,2048,tq,measurements/1256104-track-a1-server-sweep,1.0,512,5190208.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,5.763062366925748,0.17309448028000848,0.17104702799891433
unknown,turbo4,turbo4,medium,2048,tq,measurements/1256104-track-a1-server-sweep,0.0,512,5190208.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,6.044735526441902,0.16100113192692111,2.4297250653423057
unknown,turbo4,turbo4,medium,2048,tq,measurements/1256104-track-a1-server-sweep,0.0,512,5190208.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,5.457398203580891,0.1652526347695907,8.262855726662869
unknown,turbo4,turbo4,medium,2048,tq,measurements/1256104-track-a1-server-sweep,0.0,512,5190208.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,5.561955578420295,0.16647793793873417,6.983478445986596
unknown,turbo4,turbo4,short,2048,tq,measurements/1256104-track-a1-server-sweep,1.0,512,5190208.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,3.269148231558801,0.12881010100116125,1.2389715286747862
unknown,turbo4,turbo4,short,2048,tq,measurements/1256104-track-a1-server-sweep,0.0,512,5190208.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,6.184264166542334,0.14232400292792852,3.591898739648362
unknown,turbo4,turbo4,short,2048,tq,measurements/1256104-track-a1-server-sweep,0.0,512,5190208.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,6.0078510949802215,0.16122307025315483,2.837077789978745
unknown,turbo4,turbo4,long,2048,tq,measurements/1256104-track-a1-server-sweep,1.0,64,5083456.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,5.980954911802512,0.16683645815346465,0.1898630263361459
unknown,turbo4,turbo4,long,2048,tq,measurements/1256104-track-a1-server-sweep,1.0,64,5083456.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,6.232448734033443,0.1601010325078966,0.1821512366635337
unknown,turbo4,turbo4,long,2048,tq,measurements/1256104-track-a1-server-sweep,1.0,64,5083456.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,6.715016731174067,0.1486455559523877,0.16597501700258968
unknown,turbo4,turbo4,medium,2048,tq,measurements/1256104-track-a1-server-sweep,1.0,64,5083456.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.50492928315006,0.13297279666670075,0.1500552559979648
unknown,turbo4,turbo4,medium,2048,tq,measurements/1256104-track-a1-server-sweep,1.0,64,5083456.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.141246848832066,0.13974938988363772,0.1574591659931078
unknown,turbo4,turbo4,medium,2048,tq,measurements/1256104-track-a1-server-sweep,1.0,64,5083456.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.2122439927604,0.13836739731215866,0.15627440066600684
unknown,turbo4,turbo4,short,2048,tq,measurements/1256104-track-a1-server-sweep,1.0,64,5083456.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,3.278536907176681,0.12843982127702072,1.235394649328858
unknown,turbo4,turbo4,short,2048,tq,measurements/1256104-track-a1-server-sweep,0.0,64,5083456.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,5.306654972194031,0.13446014051318844,3.5889708663356337
unknown,turbo4,turbo4,short,2048,tq,measurements/1256104-track-a1-server-sweep,1.0,64,5083456.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.477433342120381,0.13347197308992872,0.1499775456613861
unknown,f16,f16,long,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,128,5507392.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.360868001516423,0.13520251791073276,0.2180925383339248
unknown,f16,f16,long,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,128,5507392.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.387003025805866,0.13464904577949352,0.22685964366731545
unknown,f16,f16,long,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,128,5507392.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.565256547402039,0.13161724809185343,0.20362249167131571
unknown,f16,f16,medium,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,128,5507392.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.732198559948294,0.12893224381629362,0.17931602200163374
unknown,f16,f16,medium,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,128,5507392.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.687315161367301,0.12963339877428684,0.18692798999351604
unknown,f16,f16,medium,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,128,5507392.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.690791802123861,0.12950486495536007,0.19573135700193234
unknown,f16,f16,short,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,128,5507392.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,3.219922773052114,0.12791327494455296,1.2784403520005678
unknown,f16,f16,short,2048,vanilla,measurements/1256104-track-a1-server-sweep,0.0,128,5507392.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,6.409947351157673,0.12923044829134062,3.556249023997225
unknown,f16,f16,short,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,128,5507392.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.733516529421395,0.1290599993596069,0.16027259999342883
unknown,f16,f16,long,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,256,5610304.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.298819297822619,0.13663703326540663,0.2313027406538216
unknown,f16,f16,long,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,256,5610304.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.359295535190392,0.13548864491764773,0.235960476352678
unknown,f16,f16,long,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,256,5610304.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.480764869969262,0.13334133464970863,0.21863381865356737
unknown,f16,f16,medium,2048,vanilla,measurements/1256104-track-a1-server-sweep,0.0,256,5610304.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.185590303630952,0.1302002157986292,2.425340828349969
unknown,f16,f16,medium,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,256,5610304.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.581259468459564,0.1317182336405096,0.17891143599990755
unknown,f16,f16,medium,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,256,5610304.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.5909191255712765,0.13140708760919925,0.21527516397569949
unknown,f16,f16,short,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,256,5610304.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,3.220144655316333,0.1277208598330617,1.2796412900012608
unknown,f16,f16,short,2048,vanilla,measurements/1256104-track-a1-server-sweep,0.0,256,5610304.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,6.7460064950880385,0.12930927328340402,3.5569603559949123
unknown,f16,f16,short,2048,vanilla,measurements/1256104-track-a1-server-sweep,0.0,256,5610304.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.098093428022936,0.13035630651109006,2.8247421769968546
unknown,f16,f16,long,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,512,5827072.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.17463332851481,0.13917385425701073,0.24435500466400603
unknown,f16,f16,long,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,512,5827072.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.239540073094511,0.13791117637704084,0.24978836066050766
unknown,f16,f16,long,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,512,5827072.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.388587056504983,0.13488574809435366,0.18941201966663357
unknown,f16,f16,medium,2048,vanilla,measurements/1256104-track-a1-server-sweep,0.0,512,5827072.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.266231889880645,0.13314449769799097,2.425671747327821
unknown,f16,f16,medium,2048,vanilla,measurements/1256104-track-a1-server-sweep,0.0,512,5827072.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,6.668512157844215,0.13446119176125532,8.068647870328277
unknown,f16,f16,medium,2048,vanilla,measurements/1256104-track-a1-server-sweep,0.0,512,5827072.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,6.795916117654215,0.13408005913764035,6.8240486439948045
unknown,f16,f16,short,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,512,5827072.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,3.2053232832203897,0.1277203917771759,1.2896605930048584
unknown,f16,f16,short,2048,vanilla,measurements/1256104-track-a1-server-sweep,0.0,512,5827072.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,6.7438070409226745,0.1293559018057151,3.5573798096641744
unknown,f16,f16,short,2048,vanilla,measurements/1256104-track-a1-server-sweep,0.0,512,5827072.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.220762392142691,0.1332314323352895,2.8249275440030033
unknown,f16,f16,long,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,64,5439936.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.339168872961535,0.13505237170893308,0.21158385033292385
unknown,f16,f16,long,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,64,5439936.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.36191813994723,0.134512787862347,0.21861994966942197
unknown,f16,f16,long,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,64,5439936.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.64063135586053,0.1300097576666053,0.18520796966428557
unknown,f16,f16,medium,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,64,5439936.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.732655629651711,0.1285718513386898,0.17611229733544556
unknown,f16,f16,medium,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,64,5439936.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.683194694993063,0.1293780007301836,0.17860441566153895
unknown,f16,f16,medium,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,64,5439936.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_quant_tradeoff,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.693731360411936,0.1291952582274683,0.17870413867058232
unknown,f16,f16,short,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,64,5439936.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_short_capital_france,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,3.235850740914019,0.12773348244405094,1.2688334593355346
unknown,f16,f16,short,2048,vanilla,measurements/1256104-track-a1-server-sweep,0.0,64,5439936.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_cpu_quantisation,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,5.485593803059238,0.12869445387301437,3.5587238810015456
unknown,f16,f16,short,2048,vanilla,measurements/1256104-track-a1-server-sweep,1.0,64,5439936.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,short_threading_definition,1,measurements/a1_all_results_scaling_summary.csv,3,decode-length,24,24,7.749254843645967,0.12857762110054927,0.15800400500302203
unknown,turbo2,turbo2,long,2048,tq,measurements/1256104-track-a1-server-sweep,1.0,128,5039360.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_hpc_case_study,1,measurements/a1_all_results_scaling_summary.csv,3,model-set,24,24,5.886338212561596,0.1697550451180872,0.1859936250014774
unknown,turbo2,turbo2,long,2048,tq,measurements/1256104-track-a1-server-sweep,1.0,128,5039360.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,long_memory_bound_reasoning,1,measurements/a1_all_results_scaling_summary.csv,3,model-set,24,24,6.101919401595102,0.16375228629917765,0.18003900000379267
unknown,turbo2,turbo2,long,2048,tq,measurements/1256104-track-a1-server-sweep,1.0,128,5039360.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_long_transformer_cpu,1,measurements/a1_all_results_scaling_summary.csv,3,model-set,24,24,6.571622737033859,0.15206359304992478,0.16522703865969865
unknown,turbo2,turbo2,medium,2048,tq,measurements/1256104-track-a1-server-sweep,1.0,128,5039360.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,mandatory_medium_ml_vs_dl,1,measurements/a1_all_results_scaling_summary.csv,3,model-set,24,24,7.307193619356236,0.13673846624938898,0.1507529859954957
unknown,turbo2,turbo2,medium,2048,tq,measurements/1256104-track-a1-server-sweep,1.0,128,5039360.0,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,1,medium_cpu_inference_pipeline,1,measurements/a1_all_results_scaling_summary.csv,3,model-set,24,24,6.952423095177806,0.14372589069557942,0.15723121000337414
